callSign	frequency	type	city	state	name	longitude	latitude
W257AB	99.3	FM	MARION	OH	EDUCATIONAL MEDIA FOUNDATION	-83.12656	40.58228
W243AI	96.5	FM	NEWPORT	RI	DAVID P. MAXSON	-71.30642	41.49758
K217CK	91.3	FM	NOME	AK	UNIVERSITY OF ALASKA	-165.40397	64.502
K220GF	91.9	FM	LAS CRUCES	NM	PENSACOLA CHRISTIAN COLLEGE, INC.	-106.76111	32.40481
W204BG	88.7	FM	EFFINGHAM	IL	FAMILY WORSHIP CENTER CHURCH, INC.	-88.52589	39.17642
K288BF	105.5	FM	GRAND MARAIS	MN	UNIVERSITY OF NORTHWESTERN-ST. PAUL	-90.34342	47.75961
K223AF	92.5	FM	PAGOSA SPRINGS	CO	PROCLAIMING CHRIST'S LOVE MINISTRIES	-107.09919	37.19222
KMTG	89.3	FM	SAN JOSE	CA	SAN JOSE UNIFIED SCHOOL DISTRICT	-121.86272	37.20161
KWEP-LP	103.7	FM	ELK PARK	MT	JEFFERSON COUNTY DISASTER & EMERGENCY SERVICES	-112.42222	46.08908
W248AT	97.5	FM	CORFU	NY	CALVARY CHAPEL OF THE FINGER LAKES, INC.	-78.39197	42.99006
K216FR	91.1	FM	CLINTON	OK	CSN INTERNATIONAL	-98.87258	35.522
W256BC	99.1	FM	EVELETH	MN	MINNESOTA PUBLIC RADIO	-92.52044	47.48714
K275BH	102.9	FM	ELK GROVE	CA	YOUR CHRISTIAN COMPANION NETWORK, INC.	-121.34967	38.45325
W204BL	88.7	FM	GAINESVILLE	FL	EDUCATIONAL MEDIA FOUNDATION	-82.30261	29.66192
W208AW	89.5	FM	PONTIAC	IL	BIBLE BROADCASTING NETWORK, INC.	-88.64478	40.88642
K278AD	103.5	FM	MANCOS	CO	PROCLAIMING CHRIST'S LOVE MINISTRIES	-108.14783	37.36442
K203EF	88.5	FM	MOUNT VERNON	IL	CSN INTERNATIONAL	-88.90978	38.332
W214BD	90.7	FM	GIFFORD, VERO BEACH	FL	EDUCATIONAL MEDIA FOUNDATION	-80.4415	27.73681
WHFW	89.7	FM	WINCHESTER	VA	CHRISTENDOM EDUCATIONAL CORPORATION	-78.10728	39.15781
W215CH	90.9	FM	GRAND LEDGE	MI	EDUCATIONAL MEDIA FOUNDATION	-84.55358	42.73281
W231BY	94.1	FM	BELLEFONTAINE	OH	EDUCATIONAL MEDIA FOUNDATION	-83.72967	40.36922
W221DH	92.1	FM	BREWTON	AL	FAITH BROADCASTING, INC.	-87.02742	31.112
KSWZ-LP	105.3	FM	ST. GEORGE	KS	THE SWORD OF ST. GEORGE, INC.	-96.40306	39.18833
K211GA	90.1	FM	CARSON CITY	NV	FAMILY STATIONS, INC.	-119.71131	39.25686
W262CC	100.3	FM	TALLAHASSEE	FL	COMMUNITY PUBLIC RADIO, INC.	-84.27961	30.48797
WYFR-LP	89.9	FM	FAIRHOPE	AL	FAIRHOPE RADIO	-87.89242	30.55978
W213CD	90.5	FM	VINCENNES	IN	COVENANT NETWORK	-87.49503	38.70728
W240DE	95.9	FM	EVANSTON	IL	POLNET COMMUNICATIONS, LTD.	-87.88581	42.13903
KSMZ-LP	101.9	FM	MISSOULA	MT	SAINT MICHAEL COMMUNICATION	-114.01675	46.82492
K243CW	96.5	FM	CORVALLIS	OR	BICOASTAL MEDIA LICENSES V, LLC	-123.22619	44.59372
K251CQ	98.1	FM	SIERRA VISTA	AZ	CCR-SIERRA VISTA IV, LLC	-110.27592	31.54669
KVBE-LP	95.1	FM	PORTLAND	OR	ASIAN PACIFIC AMERICAN NETWORK OF OREGON	-122.86922	45.45753
W242BH	96.3	FM	MARSHALL	MI	SMILE FM	-85.13	42.33142
KVCO	88.3	FM	CONCORDIA	KS	CLOUD COUNTY COMMUNITY COLLEGE	-97.66364	39.55472
K285DN	104.9	FM	CANNON BEACH	OR	GOSPEL ECHO, INC.	-123.95539	45.87814
K281AD	104.1	FM	OLYMPIA	WA	ENTERCOM LICENSE, LLC	-122.84706	47.05258
K281AB	104.1	FM	GRAND RAPIDS	MN	MINNESOTA PUBLIC RADIO	-93.56103	47.24714
K297AD	107.3	FM	GRAND RAPIDS	MN	MINNESOTA PUBLIC RADIO	-93.56103	47.24714
K241AB	96.1	FM	RUBY	AK	VOICE FOR CHRIST MINISTRIES INC.	-155.4605	64.73522
WAIW	88.1	FM	WHEATON	IL	EDUCATIONAL MEDIA FOUNDATION	-88.09894	41.86919
W216BA	91.1	FM	HATTIESBURG	MS	PENSACOLA CHRISTIAN COLLEGE, INC	-89.41311	31.30739
K257CA	99.3	FM	MOUNT SHASTA	CA	BUFFALO BROADCASTING, LLC	-122.29917	41.22292
W261BK	100.1	FM	BLOOMINGTON	IL	CENTRAL ILLINOIS RADIO FELLOWSHIP, INC.	-88.99536	40.48308
W252BD	98.3	FM	BLAKELY	GA	AUGUSTA RADIO FELLOWSHIP INSTITUTE, INC	-84.95908	31.40239
K215EQ	90.9	FM	LOMPOC	CA	CSN INTERNATIONAL	-120.43458	34.73053
WIDE-LP	99.1	FM	MADISON	WI	MADISON MAINSTREAM RADIO, INC.	-89.47372	43.05617
W201DJ	88.1	FM	DOUGLAS	GA	RADIO BY GRACE, INC.	-82.89153	31.54575
W208BQ	89.5	FM	CLARKS SUMMIT	PA	FAMILY LIFE MINISTRIES, INC.	-75.68519	41.46647
W250BO	97.9	FM	STEPHENSON	MI	BOARD OF CONTROL, NORTHER MICHIGAN UNIVERSITY	-87.57733	45.41969
W209CH	89.7	FM	QUINCY	IL	SOUND IN SPIRIT BROADCASTING, INC.	-91.33208	39.93089
K270AA	101.9	FM	REDDING	CA	EDUCATIONAL MEDIA FOUNDATION	-122.38222	40.61097
W281AL	104.1	FM	HARBOR VIEW	OH	EDUCATIONAL MEDIA FOUNDATION	-83.50606	41.7145
KDDF	88.1	FM	MECCA	CA	EL SEMBRADOR MINISTRIES	-116.02636	33.53969
WHSP-LP	100.9	FM	BLACK MOUNTAIN	NC	CHURCH OF THE INCARNATION OF ASHEVILLE, INCORPORATED	-82.32428	35.61261
W236CW	95.1	FM	WOONSOCKET	RI	BOUCHARD BROADCASTING, INC.	-71.49117	42.01622
KMRO-FM3	90.3	FM	CAMARILLO	CA	THE ASSOCIATION FOR COMMUNITY EDUCATION, INC.	-118.64111	34.25667
KWNK-LP	97.7	FM	RENO	NV	RENO BIKE PROJECT	-119.79961	39.58378
KZLQ-LP	98.9	FM	LA QUINTA	CA	CADENA RADIAL REMANENTE	-116.22583	33.80169
KRAQ-LP	100.1	FM	RANCHO MIRAGE	CA	CADENA RADIAL MISION Y VISION	-116.22556	33.80169
W287DJ	105.3	FM	MIDDLETOWN	CT	CROSSROADS COMMUNICATIONS, LLC	-72.61953	41.55761
W201AO	88.1	FM	GREENVILLE	NC	CRAVEN COMMUNITY COLLEGE	-77.38031	35.59344
W263DC	100.5	FM	TONAWANDA	NY	RADIO ONE BUFFALO, LLC	-78.92058	43.03006
K283DA	104.5	FM	MONROE	LA	DAVID R. MAGNUM	-92.14875	32.50597
WDIF-LP	97.5	FM	MARION	OH	MARION MAKES MUSIC, INC.	-83.12992	40.61283
W201BL	88.1	FM	JACKSONVILLE	IL	FAMILY WORSHIP CENTER CHURCH, INC.	-90.19594	39.72172
K208FF	100.3	FM	NORWOOD	CO	SAN MIGUEL EDUCATIONAL FUND	-108.27786	38.10556
WPRF-LP	96.9	FM	NEW BRITAIN	CT	LA NUEVA RADIO RESTAURACION 1620 AM INC	-72.76631	41.66933
KTWI-LP	94.3	FM	LIBERAL	KS	LIBERAL MUSIC AND EDUCATION FOUNDATION	-100.92336	37.03897
WXPL	91.3	FM	FITCHBURG	MA	FITCHBURG STATE UNIVERSITY	-71.79006	42.58842
WCHC	88.1	FM	WORCESTER	MA	COLLEGE OF THE HOLY CROSS	-71.80811	42.23758
K220EZ	91.9	FM	GRAHAM	TX	CHRISTIAN BROADCASTING COMPANY, INC.	-98.58478	33.12344
W273AE	102.5	FM	ALBANY	GA	BIBLE BROADCASTING NETWORK, INC.	-84.19572	31.62794
W235AG	94.9	FM	SHEBOYGAN	WI	VCY AMERICA, INC.	-87.74869	43.75442
W291AM	106.1	FM	KOKOMO	IN	THE TRUSTEES OF INDIANA UNIVERSITY	-86.13275	40.46058
W214BL	90.7	FM	OXFORD	MS	EDUCATIONAL MEDIA FOUNDATION	-89.54036	34.35011
WCSD-LP	104.9	FM	SHAWNEE-ON-DELAWARE	PA	SHAWNEE PRESBYTERIAN CHURCH	-75.11378	41.01758
KAGF-LP	105.5	FM	TWIN FALLS	ID	AMAZING GRACE FELLOWSHIP	-114.44114	42.58017
W208BA	89.5	FM	MYRTLE BEACH	SC	CSN INTERNATIONAL	-78.89558	33.72128
W280DE	103.9	FM	CHAMPAIGN	IL	GOOD NEWS RADIO, INC.	-88.24586	40.09725
W282AE	104.3	FM	MACON	GA	BIBLE BROADCASTING NETWORK, INC.	-83.69242	32.87097
W230AX	93.9	FM	SHIPPENSBURG	PA	SHIPPENSBURG BROADCASTING, INC.	-77.53553	40.07508
W243BS	96.5	FM	FREDERICKSBURG	VA	ALPHA MEDIA LICENSEE LLC	-77.43858	38.31292
W203BI	88.5	FM	BOWLING GREEN	KY	RADIO BY GRACE, INC.	-86.54694	36.96033
KDKI-LP	103.9	FM	TWIN FALLS	ID	TAMARACK COMMUNITY BROADCASTING, INC.	-114.43264	42.54286
WKKM-LP	106.5	FM	HARRISON	MI	THE COUNTRY KING, INCORPORATED	-84.79892	44.01725
W243DF	96.5	FM	DECATUR	IL	ST. MARY'S HOSPITAL, DECATUR	-88.99194	39.80972
W224CL	92.7	FM	ANDERSON	IN	EDUCATIONAL MEDIA FOUNDATION	-85.71517	40.09361
KCGF-LP	100.5	FM	SAN ANGELO	TX	SUNDAY MORNING GLORY RADIO INC	-100.4575	31.485
WQRG-LP	96.3	FM	DIAMONDHEAD	MS	HANCOCK COUNTY AMATEUR RADIO ASSOC.,INC.	-89.44997	30.50731
K239CZ	95.7	FM	PLANO	TX	DALLAS BROADCASTING, LLC	-96.78056	33.01261
W284BN	105.3	FM	GREENSBORO	NC	EASTERN AIRWAVES, LLC	-79.76864	36.08292
W293DS	106.5	FM	CAMDEN	NJ	MEGA-PHILADELPHIA LLC	-75.23689	40.03881
K300DO	107.9	FM	DES MOINES	IA	RADIO LICENSE HOLDING CBC, LLC	-93.52889	41.59167
KHRI	90.7	FM	HOLLISTER	CA	EDUCATIONAL MEDIA FOUNDATION	-121.4005	36.86717
WORW	91.9	FM	PORT HURON	MI	PORT HURON AREA SCHOOLS	-82.436	43.02503
WARG	88.9	FM	SUMMIT	IL	COMMUNITY HIGH SCHOOL DISTRICT #217	-87.80478	41.77669
W209AY	89.7	FM	JASPER	IN	BIBLE BROADCASTING NETWORK, INC.	-86.87386	38.38142
W247AK	97.3	FM	DELAND	FL	CORNERSTONE BROADCASTING CORPORATION	-81.29728	29.02553
K237BH	95.3	FM	ASPEN	CO	ALWAYSMOUNTAINTIME, LLC	-106.82058	39.15219
WLRA	88.1	FM	LOCKPORT	IL	LEWIS UNIVERSITY	-88.08033	41.60281
KCER-LP	105.9	FM	CISCO	TX	ALIYAT COMMUNICATIONS	-98.97506	32.39372
K265CY	100.9	FM	SAN JOSE	CA	SUSAN B. BUSHELL	-121.91161	37.15967
KOZR-LP	102.9	FM	GENTRY	AR	GENTRY COMMUNICATIONS NETWORK, INC	-94.49408	36.2545
WHGW-LP	100.3	FM	MORGANTON	NC	MORGANTON CHRISTIAN RADIO CORPORATION	-81.79008	35.70178
K242BJ	96.3	FM	RURAL GARFIELD, ETC.	UT	SANPETE COUNTY BROADCASTING COMPANY	-112.05936	38.54164
WBUE-LP	96.1	FM	COLUMBUS	GA	CALVARY CHRISTIAN LIFE MINISTRIES, INC.	-84.95856	32.53125
W221BO	92.1	FM	ELLSWORTH	ME	LIGHTHOUSE RADIO NETWORK, INC.	-68.39336	44.52064
W272BZ	102.3	FM	PORTAGE	IN	FCR BROADCASTING, INC.	-87.12281	41.60447
KDVW-LP	100.9	FM	MONTROSE	CO	CALVARY CHAPEL OF MONTROSE	-107.88533	38.46889
W258AH	99.5	FM	KALAMAZOO	MI	SPRING ARBOR UNIVERSITY	-85.68278	42.25531
W219DO	91.7	FM	EDINBURGH	IN	NEW BEGINNINGS MOVEMENT, INC.	-85.90639	39.36256
W277BV	103.3	FM	ZANESVILLE	OH	SPIRIT COMMUNICATIONS, INC.	-82.03678	39.93936
W206AN	89.1	FM	CARLINVILLE	IL	FAMILY WORSHIP CENTER CHURCH, INC.	-89.95647	39.27447
KBAV-LP	103.9	FM	COOS BAY	OR	COOS BAY GOSPEL MINISTRY, INC	-124.24928	43.39122
KBKO	88.3	FM	KODIAK	AK	SACRED HEART RADIO, INC.	-152.36328	57.81036
KSWH-LP	102.5	FM	ARKADELPHIA	AR	HENDERSON STATE UNIVERSITY FOUNDATION	-93.06044	34.12897
WPVM-LP	103.7	FM	ASHEVILLE	NC	FRIENDS OF WPVM, INC.	-82.55567	35.59428
WMEK	88.3	FM	KENNEBUNKPORT	ME	WORD RADIO EDUCATIONAL FOUNDATION	-70.53114	43.42703
W298BV	107.5	FM	RHINELANDER	WI	RADIO 74 INTERNATIONALE	-89.36456	45.69244
W254BB	98.7	FM	MEDFORD	WI	WRVM, INC.	-90.34439	45.13756
W220CE	91.9	FM	MIDDLEFIELD	CT	TOWN OF MONROE, CONNECTICUT	-72.74628	41.51378
W300CO	107.9	FM	DEXTER	MI	SPRING ARBOR UNIVERSITY	-83.83408	42.25503
KDIL-LP	105.7	FM	KENNEWICK	WA	FOUNDATION FOR COMMUNICATION OF CHRISTIAN FAITH AND CULTURE	-119.15472	46.16206
KDWR-LP	92.9	FM	DESERT RIDGE	AZ	WALK AND TALK INC	-112.02958	33.66308
KCAN-LP	92.5	FM	NEEDLES	CA	TRI-STATE CHRISTIAN RADIO	-114.61136	34.82861
W248DA	97.5	FM	HANOVER	NH	GREAT EASTERN RADIO, LLC	-72.29442	43.65464
K245DF	96.9	FM	SIERRA VISTA	AZ	COCHISE BROADCASTING LLC	-110.24508	31.54869
KNVR	102.5	FM	FALLON	NV	NORTHWAY BROADCASTING, LLC	-118.77867	39.47342
K264BH	100.7	FM	SANTA FE	NM	RICHARD L. GARCIA BROADCASTING, INC.	-105.97892	35.68892
WVIC-LP	99.1	FM	SAINT PAUL	MN	VICTORIA THEATRE PROJECT	-93.04244	44.95497
KSXS-LP	107.9	FM	LOS ANGELES	CA	THE LOS ANGELES SOCIAL JUSTICE RADIO PROJECT	-118.61033	34.23806
W244AY	96.7	FM	MYRTLE BEACH	SC	AUGUSTA RADIO FELLOWSHIP INSTITUTE	-78.90114	33.67322
KMSJ-LP	94.1	FM	MT. SHASTA	CA	MOUNTAIN CHRISTIAN FELLOWSHIP	-122.30611	41.29264
WFPC-LP	105.3	FM	RINDGE	NH	FRANKLIN PIERCE COLLEGE	-72.05672	42.78119
KLBE-LP	100.7	FM	BISMARCK	ND	NEW SONG COMMUNITY CHURCH	-100.77567	46.84025
W212BB	90.3	FM	WAUSAU	WI	PENSACOLA CHRISTIAN COLLEGE, INC.	-89.65206	44.88803
W265BJ	100.9	FM	CRYSTAL RIVER	FL	BIBLE BROADCASTING NETWORK, INC.	-82.52233	28.88386
K259AY	99.7	FM	RENO	NV	YOUR CHRISTIAN COMPANION NETWORK, INC.	-119.80239	39.58433
WLUR	91.5	FM	LEXINGTON	VA	WASHINGTON AND LEE UNIVERSITY	-79.44669	37.79511
W201AI	88.1	FM	COEBURN	VA	APPALSHOP, INC.	-82.50847	36.94286
W229BA	93.7	FM	GREENEVILLE	TN	POSITIVE ALTERNATIVE RADIO, INC.	-82.83181	36.17011
W264BQ	100.7	FM	BANGOR	ME	LIGHT OF LIFE MINISTRIES, INC.	-68.79975	44.84311
W291BC	106.1	FM	FIVE FORKS	PA	FOUR RIVERS COMMUNITY BROADCASTING CORP.	-77.60886	39.80092
WPMW	88.5	FM	BAYVIEW	MA	ACADEMY OF THE IMMACULATE, INC.	-70.9675	41.63972
W247AM	97.3	FM	KALAMAZOO	MI	CALVARY RADIO NETWORK, INC.	-85.68278	42.25531
KRFH-LP	105.1	FM	ARCATA	CA	HUMBOLDT STATE UNIVERSITY	-124.07922	40.87594
W279AL	103.7	FM	CATSKILL	NY	DELAWARE COUNTY SOUNDS OF LIFE	-73.81125	42.18703
KCRD-LP	98.3	FM	DUBUQUE	IA	AQUINAS COMMUNICATIONS, INC.	-90.68097	42.49972
W278BX	103.5	FM	SAGINAW	MI	SPIRIT COMMUNICATIONS, INC.	-83.95164	43.47669
WCLP-LP	98.3	FM	LAKE PLACID	NY	LIGHT OF TRUTH, INC.	-73.98736	44.29197
KANB-LP	102.3	FM	KALISPELL	MT	FLATHEAD ADVENTIST RADIO, INC.	-114.37219	48.24192
W272CZ	102.3	FM	SHERIDAN	IN	ELOHIM GROUP CORPORATION	-86.33778	40.15003
KZKA-LP	101.5	FM	LOS ANGELES	CA	LOS ANGELES ACADEMY OF ARTS AND ENTERPRISE	-118.25953	34.05472
WART-LP	95.5	FM	MARSHALL	NC	RADIO MADISON	-82.68011	35.80092
WBAC-LP	101.5	FM	BELMONT	NC	BELMONT ABBEY COLLEGE	-81.03961	35.26075
KPTG-LP	107.1	FM	ADELANTO	CA	CALVARY CHAPEL VICTOR VALLEY D/B/A CALVARY CHAPEL ADELANTO	-117.41114	34.55858
WGSM-LP	104.7	FM	MADISONVILLE	TN	SPIRIT MINISTRIES, INC	-84.36742	35.512
WQEW-LP	98.5	FM	PHILADELPHIA	PA	GREATER PHILADELPHIA ASIAN CULTURE CENTER, INC.	-75.1565	39.98742
WBRU-LP	101.1	FM	PROVIDENCE	RI	BROWN STUDENT RADIO	-71.43561	41.79536
WFOO-LP	101.1	FM	PROVIDENCE	RI	AS220	-71.43561	41.79536
WVVX-LP	101.1	FM	PROVIDENCE	RI	PROVIDENCE COMMUNITY RADIO	-71.43561	41.79536
K269GF	101.7	FM	EL PASO	TX	ONE MINISTRIES, INC.	-106.48889	31.81594
W265DY	100.9	FM	MORGANTON	NC	WCIS	-81.71983	35.79458
W276DR	103.1	FM	FARMINGTON HILLS	MI	CHURCH OF THE WORD	-83.14936	42.39503
W230DF	93.9	FM	CHATTANOOGA	TN	RADIO LICENSE HOLDING CBC, LLC	-85.33278	35.06778
K262DK	100.3	FM	MUSCATEL	CA	GINGER BROADCASTING	-119.85319	36.78439
W204CM	88.7	FM	WAYCROSS	GA	RADIO BY GRACE, INC.	-82.32289	31.19325
K208AZ	89.3	FM	CANNON BEACH	OR	TILLICUM FOUNDATION	-123.96264	45.91178
W295CG	107.1	FM	LAKE BLUFF	IL	MB CAPITAL MANAGEMENT, LLC	-87.98258	42.13725
WTNE-LP	94.9	FM	CLEVELAND	TN	WORLD HARVEST OUTREACH MINISTRIES INTERNATIONAL	-84.88467	35.19703
WCHW-FM	91.3	FM	BAY CITY	MI	SCHOOL DISTRICT, BAY CITY	-83.87442	43.58864
K281AC	104.1	FM	MANCOS	CO	SOUTHWEST COLORADO TV TRANSLATOR ASSOCIATION	-108.14672	37.36497
W211AI	90.1	FM	STAMFORD	CT	SACRED HEART UNIVERSITY, INC.	-73.554	41.04786
W263DA	100.7	FM	TOMS RIVER	NJ	BEASLEY MEDIA GROUP LICENSES, LLC	-74.20208	39.95206
W216BB	91.1	FM	WILLIAMSPORT	IN	PENSACOLA CHRISTIAN COLLEGE, INC.	-87.31917	40.32142
K278AM	103.5	FM	SPEARFISH	SD	RIVERFRONT BROADCASTING, LLC	-103.83519	44.49247
K212EO	90.3	FM	EL PASO	TX	CSN INTERNATIONAL	-106.49442	31.79508
W250AE	97.9	FM	PORTSMOUTH	VA	VIRGINIA BEACH EDUCATIONAL BROADCASTING FOUNDATION, INC.	-76.26658	36.80625
KDHT-FM2	104.9	FM	GLEN ELLEN	CA	AMATURO SONOMA MEDIA GROUP, LLC	-122.53636	38.336
KRLY-LP	107.9	FM	ALPINE	CA	EAST COUNTY BROADCASTING, INC.	-116.74194	32.85253
W207BV	89.3	FM	PIKEVILLE	KY	APPALSHOP, INC.	-82.51986	37.49175
W207AO	89.3	FM	PAINTSVILLE-VAN LEAR	KY	APPALSHOP, INC.	-82.79986	37.79397
KHSA-LP	107.3	FM	HOT SPRINGS	AR	MARANATHA BROADCASTING MINISTRY, INC.	-92.99906	34.50814
KVFS-LP	89.9	FM	SPOKANE	WA	SPOKANE TRANSLATOR ASSOCIATION	-117.43992	47.53267
W264BP	100.7	FM	NASHVILLE	IN	BLOOMINGTON COMMUNITY RADIO, INC.	-86.30303	39.23836
W205BY	88.9	FM	LEXINGTON	NC	CSN INTERNATIONAL	-80.40728	35.82292
W205CL	88.9	FM	MESHOPPEN	PA	GOOD NEWS FOR LIFE	-76.07158	41.5245
W206BP	89.1	FM	DUBLIN	GA	RADIO BY GRACE, INC.	-82.89986	32.52267
W225BY	92.9	FM	MATTOON	IL	COUNTRYSIDE BROADCASTING, INC.	-88.35639	39.52778
KBMF-LP	102.5	FM	BUTTE	MT	BUTTE AMERICA FOUNDATION	-112.53861	46.01408
WBCM-LP	100.1	FM	BRISTOL	VA	BIRTHPLACE OF COUNTRY MUSIC , INC.	-82.16153	36.59594
WPPS-LP	92.9	FM	OCONTO FALLS	WI	ST. PADRE PIO RADIO, INC	-88.20067	44.83914
WVPJ-LP	107.9	FM	MAYAGUEZ	PR	IGLESIA EVANGELICA SION, INC.	-67.15597	18.22281
K212GF	90.3	FM	LAS CRUCES	NM	CSN INTERNATIONAL	-106.76361	32.40425
K217FH	91.3	FM	CONRAD	MT	PONDERA ARTS COUNCIL	-112.07389	48.16994
KZZH-LP	96.7	FM	EUREKA	CA	ACCESS HUMBOLDT	-124.15758	40.78872
WSAX-LP	98.5	FM	COLUMBUS	OH	SEMM FOUNDATION	-82.85306	39.98167
KILB-LP	99.1	FM	PARON	AR	AMAZING GRACE CHURCH	-92.77794	34.74869
KVWR-LP	95.5	FM	DALLAS	TX	WARNING RADIO	-96.81539	32.63611
W202AZ	88.3	FM	FRANKFORT	KY	BIBLE BROADCASTING NETWORK, INC.	-84.88522	38.21258
W290BD	105.9	FM	MONTEZUMA	GA	SHANKS BROADCASTING, LLC	-83.64528	32.63025
KTUT	98.9	FM	CROWELL	TX	NORTH TEXAS RADIO GROUP, L.P.	-99.72289	33.98383
KSJG-LP	105.5	FM	LEWISTOWN	MT	_	-109.43797	47.05664
KOCL-LP	101.5	FM	ANAHEIM	CA	THE CHURCH IN ANAHEIM	-117.87842	33.84672
KTEZ-LP	103.7	FM	KILLEEN	TX	KATES MEDIA GROUP, INC.	-97.76875	31.11019
W298BT	107.5	FM	KEENE	NH	SAGA COMMUNICATIONS OF NEW ENGLAND, LLC	-72.29953	42.93064
W248CJ	97.5	FM	MEHOOPANY	PA	GEOS COMMUNICATIONS	-76.07075	41.51258
W207AG	89.3	FM	FREELAND, ETC.	PA	FAMILY STATIONS, INC.	-75.91381	41.01731
WCSF	88.7	FM	JOLIET	IL	COLLEGE OF ST. FRANCIS	-88.09839	41.53281
W210AV	89.9	FM	MITCHELL	IN	THE MOODY BIBLE INSTITUTE OF CHICAGO	-86.52081	38.76392
W215BM	90.9	FM	DUBLIN	GA	FAMILY WORSHIP CENTER CHURCH, INC.	-82.92319	32.52489
W255AI	98.9	FM	BLOOMINGTON	IL	UNIVERSITY OF NORTHWESTERN - ST. PAUL	-88.92867	40.50058
W271AG	102.1	FM	MACKINAW CITY	MI	GOSPEL OPPORTUNITIES, INC.	-84.75117	45.77139
K238AY	95.5	FM	RIO LINDA	CA	CSN INTERNATIONAL	-121.47661	38.70767
W257BP	99.3	FM	WEIRTON	WV	EDUCATIONAL MEDIA FOUNDATION	-80.62036	40.34256
W231BJ	94.1	FM	FREDERICKSBURG	VA	CALVARY CHAPEL OF FREDERICKSBURG	-77.49581	38.27264
K277BN	103.3	FM	SAN MARTIN	CA	COYOTE COMMUNICATIONS, INC.	-121.57325	37.16742
KYCL-FM	88.9	FM	CLARENDON	TX	TEMPLO DE DIOS, INC. 1	-100.89644	34.94456
WQBU-FM2	92.7	FM	BROOKLYN	NY	UNIVISION RADIO STATIONS GROUP, INC.	-73.79844	40.66703
W272CE	102.3	FM	KILLEN	AL	WILLIAM P. ROGERS	-87.55694	34.85694
W218CU	91.5	FM	CARO	MI	CSN INTERNATIONAL	-83.37689	43.32308
K226AE	93.1	FM	COLLEGE STATION	TX	HOPE MEDIA GROUP	-96.25581	30.55658
KHPD-LP	104.5	FM	HURRICANE	UT	CITY OF HURRICANE	-113.30186	37.17519
KORE-LP	99.1	FM	ENTIAT	WA	COMMUNITY ORIENTED RADIO ENDEAVOURS	-120.19478	47.65983
W297BQ	107.3	FM	ALBANY	GA	FAMILY STATIONS, INC.	-84.18492	31.57794
W206BY	89.1	FM	SUMTER	SC	PRIORITY RADIO, INC.	-80.39258	33.94906
K260CF	99.9	FM	POCATELLO	ID	TAUNA M. BARBIERI	-112.51386	42.87378
W219CX	91.7	FM	RICHMOND	VA	CSN INTERNATIONAL	-77.50747	37.51458
W256DW	99.1	FM	MENOMINEE	MI	DAVID R. MAGNUM	-87.66539	45.06608
W288DQ	105.5	FM	CLARKSVILLE	TN	CONSOLIDATED MEDIA LLC	-87.34917	36.51586
K264DB	100.7	FM	SAN JOSE	CA	ELOHIM GROUP CORPORATION	-122.14247	37.3205
W212AN	90.3	FM	JACKSONVILLE	IL	_	-90.25844	39.66617
KLQS-LP	97.5	FM	AGUA DULCE	CA	LANCASTER EDUCATIONAL BROADCAST SERVICE	-118.31242	34.49283
K267AA	101.3	FM	INCLINE VILLAGE	NV	RENO MEDIA GROUP, L.P.	-119.92239	39.24794
W254CD	98.7	FM	FINDLAY	OH	ASSOCIATED CHRISTIAN BROADCASTERS, INC.	-83.66075	41.07169
W220BI	91.9	FM	EUFAULA	AL	FAITH BROADCASTING, INC.	-85.16408	31.90847
WDJM-FM	91.3	FM	FRAMINGHAM	MA	FRAMINGTON STATE UNIVERSITY	-71.43783	42.29564
W202AW	88.3	FM	SANDUSKY	OH	BIBLE BROADCASTING NETWORK, INC.	-82.65183	41.3995
KOAP	88.7	FM	LAKEVIEW	OR	OREGON PUBLIC BROADCASTING	-120.35633	42.17819
W216BN	91.1	FM	RALEIGH	NC	RADIO TRAINING NETWORK, INC.	-78.6	35.75153
KWRA-LP	96.7	FM	WACO	TX	AMISTAD BAPTIST CHURCH	-97.19028	31.55125
W217BJ	91.3	FM	FREEPORT	IL	FAMILY WORSHIP CENTER CHURCH, INC.	-89.62011	42.32919
W210BS	89.9	FM	NEW BERN	NC	EDUCATIONAL INFORMATION CORP.	-77.16744	35.13236
WSEQ-LP	92.9	FM	HUDSON	NC	SOUTH CALDWELL HIGH SCHOOL	-81.45036	35.82094
W290BG	105.9	FM	CHATTANOOGA	TN	EDUCATIONAL MEDIA FOUNDATION	-85.33386	35.12925
W243BG	96.5	FM	NEW BEDFORD	MA	EMERSON COLLEGE	-70.91697	41.64039
W292DA	106.3	FM	LINDEN	MI	EDUCATIONAL MEDIA FOUNDATION	-83.78467	42.82503
W288BP	105.5	FM	WILSON	NC	EDUCATIONAL MEDIA FOUNDATION	-77.91025	35.70906
KMIH	88.9	FM	MERCER ISLAND	WA	MERCER ISLAND SCHOOL DISTRICT # 400	-122.21928	47.57231
W299AM	107.7	FM	LEBANON	NH	LISBON COMMUNICATIONS, INC.	-72.29453	43.65508
W269BU	101.7	FM	FRENCH LICK	IN	THE TRUSTEES OF INDIANA UNIVERSITY	-86.62694	38.54981
K300CC	107.9	FM	HURON	CA	RIVERDALE BROADCASTING LLC	-120.09903	36.20133
W203BO	88.5	FM	ATHENS	GA	CSN INTERNATIONAL	-83.41544	33.99317
