hex,count
842b8ebffffffff,3
845d135ffffffff,3
845d131ffffffff,3
8428a43ffffffff,10
8428a55ffffffff,3
84488edffffffff,4
84268a5ffffffff,3
844459bffffffff,2
8444ad5ffffffff,2
84444adffffffff,3
842780bffffffff,1
84271e7ffffffff,1
842891dffffffff,1
842890bffffffff,1
8428c21ffffffff,1
8428c23ffffffff,1
8412b03ffffffff,3
8412b0bffffffff,1
8412b07ffffffff,2
8412b01ffffffff,6
8426d21ffffffff,4
8429b3dffffffff,1
84298edffffffff,1
84298e9ffffffff,1
8429921ffffffff,1
842992dffffffff,1
840c621ffffffff,1
840c625ffffffff,1
840c62dffffffff,1
842b88dffffffff,1
842b889ffffffff,3
842b8c7ffffffff,4
8429b23ffffffff,1
8429b2bffffffff,1
842b8e1ffffffff,5
84268a1ffffffff,2
8429949ffffffff,1
842994dffffffff,1
8426a11ffffffff,1
844889dffffffff,1
8448899ffffffff,1
8412d85ffffffff,1
8448ec5ffffffff,1
8412b49ffffffff,1
8412b4dffffffff,1
8426d47ffffffff,1
8428ac9ffffffff,2
842b107ffffffff,1
8426b05ffffffff,4
8428919ffffffff,1
842891bffffffff,2
8428825ffffffff,1
8448de5ffffffff,1
842b881ffffffff,1
842699bffffffff,1
8429851ffffffff,1
8448b13ffffffff,1
84278d1ffffffff,1
8428ad5ffffffff,1
840ce17ffffffff,1
8428a0bffffffff,1
840c5adffffffff,9
842b101ffffffff,1
842ba83ffffffff,1
8429817ffffffff,1
8428a81ffffffff,1
84279d3ffffffff,1
840c705ffffffff,1
8448c09ffffffff,1
840c1b1ffffffff,2
8426b47ffffffff,2
840ce3dffffffff,1
842772dffffffff,1
8426b2bffffffff,2
842794dffffffff,1
8429811ffffffff,1
8428a03ffffffff,3
8428ad3ffffffff,2
8448f61ffffffff,1
840c441ffffffff,2
840d0ddffffffff,1
8426137ffffffff,1
8412da9ffffffff,1
840c42dffffffff,3
840c711ffffffff,1
840d0d9ffffffff,3
840c217ffffffff,2
