hex,home_lng,home_lat,count
8a283092e28ffff,-122.43359,37.72198,7
8a2830975867fff,-122.49078,37.59753,7
8a283092e65ffff,-122.28253,37.53173,7
8a28308c095ffff,-122.34844,37.90334,7
8a28308a9d8ffff,-122.25613,37.86444,7
8a28308f4a97fff,-122.23194,37.86762,7
8a2830989d0ffff,-122.24330,37.73370,7
8a28308f4a97fff,-122.31528,37.92946,7
8a2830814807fff,-122.28966,37.77822,7
8a283090d88ffff,-122.40946,37.66067,7
8a283092a897fff,-122.73613,38.57926,7
8a2830812d0ffff,-122.24182,37.81374,7
8a283097039ffff,-122.43050,37.66362,7
8a283082e24ffff,-122.38929,37.77321,7
8a2830814adffff,-122.28211,37.77144,7
8a28309229affff,-122.33373,37.57711,7
8a283092a897fff,-120.87016,37.53312,7
8a283095039ffff,-122.43718,37.71873,7
8a283081620ffff,-122.25577,37.79525,7
8a283082915ffff,-122.46948,37.78609,7
8a283095c10ffff,-122.46972,37.71806,7
8a283092e2affff,-122.02301,37.85969,7
8a2830849a17fff,-122.54524,37.94639,7
8a2830ba60affff,-122.50156,38.00225,7
8a283092e2affff,-122.06723,37.58596,7
8a2830813a1ffff,-122.19056,37.81595,7
8a283092e2affff,-122.42759,37.76654,7
8a28308c3c97fff,-122.34420,37.94882,7
8a28342dd517fff,-122.49616,37.58918,7
8a283081ed37fff,-122.25687,37.83375,7
8a283098aa6ffff,-122.21169,37.77924,7
8a28308294b7fff,-122.41964,37.78541,7
8a283085ca8ffff,-122.50732,37.88928,7
8a283092e28ffff,-122.39834,37.47645,7
8a283092a897fff,-122.09632,37.65171,7
8a283092baaffff,-122.42574,37.63317,7
8a283085bb2ffff,-122.66679,38.23675,7
8a283092e767fff,-122.27755,37.46673,7
8a2830966497fff,-122.49485,37.63762,7
8a2830976197fff,-122.43386,37.65050,7
8a2830989d97fff,-122.24415,37.74006,7
8a283092a897fff,-122.39041,37.72863,7
8a28309702e7fff,-122.49123,37.67978,7
8a283097596ffff,-122.49485,37.63762,7
8a28308a82e7fff,-122.26081,37.87866,7
8a283092e28ffff,-122.61197,38.09136,7
8a283092ba1ffff,-122.48173,37.67331,7
8a283092e65ffff,-122.45405,37.66233,7
8a2830bb5727fff,-122.49217,37.95647,7
8a2830946617fff,-122.47906,37.70568,7
8a28308a9507fff,-122.26786,37.86574,7
8a283092bb9ffff,-122.46349,37.69126,7
8a283095c027fff,-122.44395,37.72149,7
8a283092e767fff,-121.40631,38.60098,7
8a2830975317fff,-122.48369,37.58738,7
8a2830970b37fff,-122.47880,37.66741,7
8a283092eb37fff,-122.40749,37.59498,7
8a283095cd27fff,-122.47652,37.71544,7
8a2830970b37fff,-122.47526,37.65414,7
8a2830988057fff,-122.22427,37.77011,7
8a2830973b9ffff,-122.46227,37.68795,7
8a283092e65ffff,-122.82195,38.52783,7
8a283081e50ffff,-122.28960,37.84502,7
8a283097149ffff,-122.48978,37.76019,7
8a28308f5787fff,-122.30406,37.91088,7
8a283094668ffff,-122.47652,37.71544,7
8a2830814307fff,-122.28065,37.77855,7
8a2830821367fff,-122.38402,37.73552,7
8a2830813ae7fff,-122.32155,37.98397,7
8a2830935b07fff,-122.16046,37.72359,7
8a28308c226ffff,-122.35304,37.97141,7
8a2830973b97fff,-122.49379,37.68911,7
8a283092036ffff,-122.34713,37.59089,7
8a28308ad79ffff,-122.27864,37.88601,7
8a28308c4207fff,-122.36525,37.93410,7
8a2830971487fff,-122.48155,37.78177,7
8a28308f3b27fff,-122.32933,37.93525,7
8a28342db327fff,-122.49133,37.63063,7
8a283082a28ffff,-122.39555,37.65126,7
8a283092a897fff,-121.98017,38.25656,7
8a2830981777fff,-122.16910,37.75815,7
8a283095c44ffff,-122.48034,37.74004,7
8a283085da77fff,-122.54881,37.89406,7
8a2830828cc7fff,-122.48087,37.78429,7
8a283092a897fff,-122.40985,37.78011,7
8a2830812667fff,-122.25261,37.83002,7
8a28308c095ffff,-122.26304,38.01467,7
8a2830928c5ffff,-122.40774,37.63265,7
8a28308288cffff,-122.38929,37.77321,7
8a283095c027fff,-122.45562,37.71913,7
8a28309466affff,-122.40749,37.59498,7
8a283095c027fff,-122.43121,37.70139,7
8a283085d62ffff,-122.52173,37.90944,7
8a283098139ffff,-122.17616,37.72881,7
8a283092e28ffff,-122.12098,37.41827,7
8a28309500dffff,-122.42637,37.72932,7
8a283092129ffff,-122.39833,37.58081,7
8a2830973b97fff,-122.39017,37.57756,7
8a2830981777fff,-122.24907,37.78476,7
8a283097035ffff,-122.46534,37.70664,7
8a28309714b7fff,-122.47906,37.70568,7
8a283092a897fff,-121.95793,37.40102,7
8a283095cd97fff,-122.40505,37.78868,7
8a2830976daffff,-122.48207,37.66068,7
8a28308f4097fff,-122.29436,37.88510,7
8a28308a9cb7fff,-122.25690,37.86703,7
8a28309554e7fff,-122.45013,37.70644,7
8a283098139ffff,-122.17321,37.76658,7
8a283092a897fff,-122.13313,37.90470,7
8a28308c2177fff,-122.34036,37.96637,7
8a28308a8317fff,-122.26786,37.86574,7
8a283092e28ffff,-122.44232,37.79336,7
8a283092e28ffff,-122.08785,37.66688,7
8a28308ad15ffff,-122.27498,37.85289,7
8a283085175ffff,-122.45764,37.88580,7
8a2830973aeffff,-122.47631,37.67876,7
8a2830923bb7fff,-122.39555,37.65126,7
8a283094661ffff,-122.50026,37.77938,7
8a28308c689ffff,-122.31632,37.93733,7
8a283082915ffff,-122.44942,37.77398,7
8a283092a36ffff,-121.52087,38.57390,7
8a2830929c57fff,-122.42512,37.61149,7
8a283082c18ffff,-122.41488,37.74955,7
8a2830988367fff,-122.26248,37.77594,7
8a2830971417fff,-122.42032,37.65677,7
8a2830955727fff,-122.46072,37.70122,7
8a2830ba699ffff,-122.53923,38.13271,7
8a283097381ffff,-122.39041,37.72863,7
8a28308c2097fff,-122.33222,37.97988,7
8a283092e767fff,-122.43135,37.65734,7
8a2830976a97fff,-122.44401,37.65258,7
8a283095b08ffff,-122.49484,37.77614,7
8a283099dac7fff,-122.18489,37.76894,7
8a2830921447fff,-122.37581,37.59130,7
8a2830973257fff,-122.48814,37.68637,7
8a283095b91ffff,-122.48080,37.76246,7
8a283096659ffff,-122.49485,37.63762,7
8a283085bb2ffff,-122.50732,37.88928,7
8a2830bb5c87fff,-122.53872,37.99720,7
8a2830bb5537fff,-122.49583,37.91724,7
8a283092e937fff,-122.37581,37.59130,7
8a283092e2affff,-122.19244,37.76756,7
8a28342dd657fff,-122.49078,37.59753,7
8a283092e28ffff,-121.68591,37.13761,7
8a2830813bb7fff,-122.28022,37.82523,7
8a283097084ffff,-122.46345,37.65882,7
8a283085da0ffff,-122.54881,37.89406,7
8a28308594d7fff,-122.47882,37.89147,7
8a283092e28ffff,-122.50768,37.55078,7
8a2830951acffff,-122.41412,37.65392,7
8a283085db1ffff,-122.54663,37.87899,7
8a283098d5a7fff,-122.25616,37.74333,7
8a283095c027fff,-122.49484,37.77614,7
8a28308c09a7fff,-122.35184,37.93316,7
8a28309466affff,-122.46602,37.72402,7
8a28309738effff,-122.47598,37.59176,7
8a28309aa917fff,-122.06408,37.67420,7
8a283092baf7fff,-122.41095,37.65613,7
8a2830813ae7fff,-122.40121,37.94622,7
8a283098e0cffff,-122.20018,37.76120,7
8a28308f3b2ffff,-122.35304,37.97141,7
8a283095320ffff,-122.45415,37.73570,7
8a283098ac27fff,-122.19926,37.76784,7
8a283095b0b7fff,-122.48546,37.77532,7
8a283092e2affff,-122.09909,37.35462,7
8a283092e2affff,-121.42049,37.70342,7
8a2830874127fff,-122.48259,37.81055,7
8a283092a897fff,-95.57198,30.19726,7
8a2830951a2ffff,-122.45909,37.71468,7
8a283082ab87fff,-122.40672,37.77762,7
8a283081e387fff,-122.24675,38.00082,7
8a2830828daffff,-122.42409,37.76478,7
8a283092eb57fff,-122.42122,37.67164,7
8a2830812bb7fff,-122.25417,37.81432,7
8a283081430ffff,-122.25855,37.76974,7
8a28308a9c17fff,-122.25285,37.86780,7
8a283092baeffff,-122.44321,37.68184,7
8a283081620ffff,-122.25441,37.80909,7
8a283098b84ffff,-122.22784,37.78325,7
8a2830955a87fff,-122.50059,37.74569,7
8a283097039ffff,-122.46554,37.63441,7
8a2830972b37fff,-122.49651,37.68232,7
8a283095b587fff,-122.48057,37.77460,7
8a28309204dffff,-122.34967,37.57501,7
8a2830951acffff,-122.49664,37.77387,7
8a283092e2affff,-122.43978,37.70964,7
8a28308ac8a7fff,-122.25512,37.81248,7
8a28308597b7fff,-122.53942,37.95923,7
8a283099d16ffff,-122.20560,37.76352,7
8a283098b8dffff,-122.22512,37.78290,7
8a283095cd97fff,-122.43913,37.64576,7
8a283092a897fff,-122.48397,37.65521,7
8a283095886ffff,-122.48242,37.75093,7
8a283081430ffff,-122.19008,37.77438,7
8a283095ad8ffff,-122.40804,37.72647,7
8a2830989cf7fff,-122.24415,37.74006,7
8a2830829467fff,-122.49484,37.77614,7
8a28308c456ffff,-122.35081,37.92834,7
8a28309714a7fff,-122.47058,37.65359,7
8a28309702dffff,-122.46697,37.71145,7
8a283092e2affff,-121.36122,37.98835,7
8a283095b91ffff,-122.49920,37.75978,7
8a2830973947fff,-122.45832,37.70598,7
8a283092b40ffff,-122.40455,37.68131,7
8a283097586ffff,-122.48397,37.65521,7
8a283098e777fff,-122.20018,37.76120,7
8a283095a72ffff,-122.47547,37.78337,7
8a283092e65ffff,-122.40749,37.59498,7
8a2830953db7fff,-122.43565,37.71226,7
8a283092a897fff,-122.10049,37.93091,7
8a2830951367fff,-122.49370,37.65468,7
8a28309aa917fff,-121.87937,38.00113,7
8a2830973757fff,-122.46227,37.68795,7
8a28308286f7fff,-122.41616,37.78491,7
8a283092e2affff,-121.88616,37.33312,7
8a28308280dffff,-122.26006,37.86723,7
8a28308c28affff,-122.35055,37.94192,7
8a283092e2affff,-122.42101,37.60263,7
8a283092a897fff,-122.25462,37.87377,7
8a283092e28ffff,-122.01435,37.53162,7
8a2830810caffff,-122.26383,37.80311,7
8a28309884f7fff,-122.20768,37.77109,7
8a28308f0c5ffff,-122.34844,37.90334,7
8a283098d237fff,-122.26507,37.80205,7
8a28342dd757fff,-122.47619,37.65651,7
8a28309282f7fff,-122.43711,37.62388,7
8a2830973b97fff,-122.47167,37.74171,7
8a28309714affff,-122.46072,37.70122,7
8a28308a94f7fff,-122.26081,37.87866,7
8a283081a697fff,-122.29596,37.87156,7
8a283097392ffff,-122.48841,37.66692,7
8a283082c4f7fff,-122.41496,37.78315,7
8a283092e2affff,-122.18188,37.47130,7
8a283081e1b7fff,-122.31765,37.88476,7
8a283082bd97fff,-122.38979,37.79060,7
8a283095b91ffff,-122.45072,37.77991,7
8a2830828cc7fff,-122.48085,37.77840,7
8a283081432ffff,-122.26270,37.81425,7
8a283085dd07fff,-122.50738,37.91450,7
8a283094661ffff,-122.47636,37.68845,7
8a28308f5787fff,-122.32934,37.98651,7
8a2830976627fff,-122.43914,37.66400,7
8a283081ed37fff,-122.26270,37.81425,7
8a283085bb2ffff,-122.48653,37.84792,7
8a2830976297fff,-122.47631,37.67876,7
8a283081430ffff,-122.27462,37.78055,7
8a283092b01ffff,-122.39555,37.65126,7
8a28309702d7fff,-122.46652,37.65491,7
8a283092e807fff,-122.29973,37.54673,7
8a28308c2467fff,-122.33564,37.95718,7
8a2830951acffff,-122.50746,37.77911,7
8a283098b917fff,-122.17853,37.76861,7
8a2830816307fff,-122.25069,37.80258,7
8a283092a897fff,-121.98431,37.22592,7
8a283092e2affff,-121.94593,37.82219,7
8a283097671ffff,-122.46554,37.63441,7
8a2830929577fff,-122.40982,37.68778,7
8a283095136ffff,-122.43121,37.70139,7
8a283085dcd7fff,-122.51150,38.06034,7
8a2830972b37fff,-122.46345,37.65882,7
8a283080dda7fff,-121.93032,37.96162,7
8a28342dd627fff,-122.49370,37.65468,7
8a283082c407fff,-122.40772,37.75288,7
8a283092e767fff,-122.43462,37.80828,7
8a2830973b97fff,-122.30052,37.53603,7
8a283098d3affff,-122.27238,37.77137,7
8a2830952c97fff,-122.40352,37.72317,7
8a2830981387fff,-122.20768,37.77109,7
8a283082d2affff,-122.44574,37.76831,7
8a2830bb50cffff,-122.49217,37.95647,7
8a2830828cc7fff,-122.40967,37.80276,7
8a283097149ffff,-122.47535,37.78152,7
8a283092a897fff,-122.47882,37.89147,7
8a283097086ffff,-122.45375,37.63543,7
8a2830812b67fff,-122.26270,37.81425,7
8a283092bbaffff,-122.43913,37.64576,7
8a283094678ffff,-122.48814,37.68637,7
8a283092e2affff,-122.49201,37.90102,7
8a283092bac7fff,-122.49651,37.68232,7
8a28308213affff,-122.38948,37.74561,7
8a2830955a9ffff,-122.46459,37.70325,7
8a2830976627fff,-122.45745,37.64058,7
8a283081ec27fff,-121.97533,37.78661,7
8a28309427a7fff,-122.48091,37.71667,7
8a283092e2affff,-122.07351,37.40575,7
8a2830976477fff,-122.42122,37.67164,7
8a28309aa917fff,-122.19239,38.10114,7
8a283095a6cffff,-122.47533,37.77391,7
8a2830973947fff,-122.45686,37.70948,7
8a2830971487fff,-122.49921,37.75185,7
8a2830951acffff,-122.45745,37.64058,7
8a2830828cc7fff,-122.40616,37.79335,7
8a283092a897fff,-121.62739,37.03319,7
8a2830988367fff,-122.25797,37.74930,7
8a28308160effff,-122.24650,37.80287,7
8a283092a897fff,-122.40362,37.72599,7
8a283092e28ffff,-122.03705,37.36404,7
8a283082c0f7fff,-122.41251,37.76225,7
8a28308ad79ffff,-122.26981,37.86877,7
8a28308a9db7fff,-122.25690,37.86703,7
8a28308597b7fff,-122.50427,38.07684,7
8a283092129ffff,-122.40749,37.59498,7
8a283092eb5ffff,-122.43201,37.61420,7
8a28309738dffff,-122.45867,37.66020,7
8a28308c3c97fff,-122.32195,37.91682,7
8a283092e65ffff,-122.41387,37.59660,7
8a2830816817fff,-122.23426,37.78950,7
8a283095c4a7fff,-122.48255,37.73700,7
8a28309aa917fff,-122.06790,37.68942,7
8a2830929577fff,-122.38929,37.77321,7
8a283092a897fff,-122.43803,37.77751,7
8a283092a897fff,-122.40871,37.61412,7
8a283092a897fff,-122.09815,37.64704,7
8a283092e28ffff,-122.07205,37.34411,7
8a283097320ffff,-122.47604,37.70231,7
8a28308c6c27fff,-122.35081,37.92834,7
8a28309aa917fff,-122.18997,37.78735,7
8a28308c6137fff,-122.33920,37.93204,7
8a28308f0c67fff,-122.27794,37.87406,7
8a283092e65ffff,-122.26189,37.56123,7
8a28309aa917fff,-122.19029,37.74020,7
8a28308a8317fff,-122.26181,37.86379,7
8a28308f5787fff,-122.31632,37.93341,7
8a283092e2affff,-122.49379,37.68911,7
8a2830bb595ffff,-122.48666,37.98553,7
8a28308c3c97fff,-122.35063,37.93787,7
8a283095c027fff,-122.44365,37.70473,7
8a283092e28ffff,-122.33024,37.95169,7
8a28309aa917fff,-122.23883,37.75684,7
8a283092e2affff,-122.25558,37.47589,7
8a28308a8277fff,-122.25804,37.85992,7
8a2830952407fff,-122.40550,37.71612,7
8a28308c095ffff,-122.33622,37.94840,7
8a2830828cc7fff,-122.47391,37.75428,7
8a283097149ffff,-122.27594,38.02641,7
8a283092e767fff,-122.39230,37.58489,7
8a283085db57fff,-122.56518,37.90744,7
8a28309aa917fff,-122.86790,38.63672,7
8a2830971487fff,-122.50521,37.75203,7
8a28308a5667fff,-122.22000,37.82142,7
8a283095b0b7fff,-122.50026,37.77938,7
8a283092b96ffff,-122.42022,37.62356,7
8a283092a897fff,-122.46492,38.27634,7
8a283092e2affff,-122.23903,37.46758,7
8a283092a897fff,-122.38948,37.74561,7
8a283092e99ffff,-121.41761,38.60348,7
8a283087491ffff,-122.46940,37.78178,7
8a283092e2affff,-121.97555,37.93576,7
8a283092e65ffff,-122.43534,37.77530,7
8a283097479ffff,-122.43050,37.66362,7
8a283092b577fff,-122.41867,37.70541,7
8a28308a8257fff,-122.26081,37.87866,7
8a283098164ffff,-122.19029,37.74020,7
8a283081e1b7fff,-122.31071,37.90485,7
8a283092e28ffff,-122.43906,37.77875,7
8a2830950637fff,-122.44705,37.70968,7
8a28308f5787fff,-122.30743,37.92821,7
8a2830951acffff,-122.45867,37.66020,7
8a28308f03a7fff,-122.31248,37.91909,7
8a28308c6c27fff,-122.36119,37.93963,7
8a2830951a6ffff,-122.48091,37.71667,7
8a28308c298ffff,-122.31489,37.91494,7
8a28308f688ffff,-122.28426,37.89327,7
8a2830814957fff,-122.24707,37.77135,7
8a2830828527fff,-122.37275,37.80497,7
8a28308322d7fff,-122.26673,37.76207,7
8a28308c28d7fff,-122.27058,37.99944,7
8a28309aa917fff,-122.16295,37.71414,7
8a283094661ffff,-122.48365,37.69020,7
8a28309aa917fff,-122.23386,37.75985,7
8a283095c187fff,-122.48971,37.73193,7
8a2830956767fff,-122.41668,37.70981,7
8a2830ba60affff,-122.54881,37.89406,7
8a283082e627fff,-122.38462,37.76108,7
8a283092b577fff,-122.44403,37.63001,7
8a28308f5787fff,-122.29921,37.90461,7
8a283094668ffff,-122.47631,37.67876,7
8a283092bac7fff,-122.47615,37.64911,7
8a283097086ffff,-122.45958,37.64809,7
8a2830851c37fff,-122.46653,37.87781,7
8a28308a8257fff,-122.25804,37.85992,7
8a283095136ffff,-122.48047,37.74190,7
8a283095bcdffff,-122.48573,37.77911,7
8a28308252cffff,-122.45426,37.72126,7
8a2830971417fff,-122.43160,37.63878,7
8a283080dda7fff,-120.43727,37.34612,7
8a28309733affff,-122.47328,37.66085,7
8a283081e4c7fff,-122.28714,37.84085,7
8a28308ad4b7fff,-122.24794,37.86365,7
8a2830973887fff,-122.46652,37.65491,7
8a283092e2affff,-122.40202,37.73148,7
8a28309554dffff,-122.44705,37.70968,7
8a28309aa917fff,-122.02603,37.91972,7
8a283092e28ffff,-122.02719,37.27624,7
8a283082d55ffff,-122.44180,37.75564,7
8a28308f4a97fff,-122.27794,37.87406,7
8a283092bac7fff,-122.42262,37.66046,7
8a28308f41b7fff,-122.29753,37.87638,7
8a283098e02ffff,-122.19481,37.75988,7
8a283092a897fff,-122.33482,37.58361,7
8a28308c6c6ffff,-122.33349,37.94091,7
8a28308a1b67fff,-122.23878,37.82270,7
8a283081ed37fff,-122.26533,37.84033,7
8a283092b687fff,-122.39555,37.65126,7
8a28308c3c97fff,-122.26666,38.00328,7
8a2830971487fff,-122.39041,37.72863,7
8a2830972b2ffff,-122.46575,37.77909,7
8a28309aa917fff,-122.50519,37.97517,7
8a2830810ce7fff,-122.26678,37.80717,7
8a283092ba1ffff,-122.25849,37.54291,7
8a2830ba699ffff,-122.47060,37.86969,7
8a283092ba1ffff,-122.40680,37.65986,7
8a2830833097fff,-122.26134,37.77284,7
8a283099d8f7fff,-122.17802,37.76340,7
8a283095016ffff,-122.45686,37.70948,7
8a283092ba1ffff,-122.44338,37.71667,7
8a28309aa917fff,-121.79663,37.69525,7
8a28309aa917fff,-122.10706,37.67931,7
8a2830951d87fff,-122.45433,37.71692,7
8a28309aa917fff,-121.99422,38.30190,7
8a2830946947fff,-122.49123,37.67978,7
8a2830956337fff,-122.41891,37.71147,7
8a28342dd757fff,-122.41242,37.70336,7
8a283095c027fff,-122.47034,37.72639,7
8a283095136ffff,-122.46796,37.69815,7
8a283095136ffff,-122.45375,37.63543,7
8a2830813ae7fff,-122.31248,37.91909,7
8a283092e28ffff,-121.21889,37.78095,7
8a283092a897fff,-122.51264,37.87239,7
8a28308a4b67fff,-122.21544,37.79412,7
8a28309466affff,-122.41387,37.59660,7
8a2830951acffff,-122.46549,37.77530,7
8a283092bab7fff,-122.46668,37.64491,7
8a2830814ab7fff,-122.22927,37.80007,7
8a283081415ffff,-122.26134,37.77284,7
8a283092e28ffff,-122.29167,37.42660,7
8a283098a39ffff,-122.19996,37.78156,7
8a283092ecf7fff,-122.34713,37.59089,7
8a283082c4f7fff,-122.44705,37.70968,7
8a283098b2cffff,-122.23467,37.79483,7
8a283092e2affff,-122.25401,37.48866,7
8a28309aa917fff,-122.00119,38.02798,7
8a2830812c27fff,-122.21392,37.80671,7
8a28309466c7fff,-122.48282,37.68128,7
8a283092b40ffff,-122.37581,37.59130,7
8a283082e147fff,-122.38929,37.77321,7
8a28308c388ffff,-122.35782,37.99179,7
8a28309229affff,-122.30585,37.57249,7
8a283095602ffff,-122.41891,37.71147,7
8a283085945ffff,-122.51988,37.93154,7
8a283092a897fff,-122.31136,37.86276,7
8a283097149ffff,-122.48952,37.54364,7
8a2830928c5ffff,-122.45127,37.62379,7
8a283092e65ffff,-98.06518,30.40126,7
8a283082e737fff,-122.39555,37.65126,7
8a28309466affff,-122.43442,37.72777,7
8a2830975a9ffff,-122.49485,37.63762,7
8a283092a897fff,-121.86476,38.00600,7
8a2830988637fff,-122.21534,37.77479,7
8a2830976ccffff,-122.44551,37.63945,7
8a283092a897fff,-122.08138,37.61683,7
8a283082c087fff,-122.41447,37.75274,7
8a283097179ffff,-122.47328,37.66085,7
8a283092a897fff,-121.98861,37.55196,7
8a28309584dffff,-122.47378,37.76279,7
8a283092e2affff,-121.72134,37.97669,7
8a28308c28a7fff,-122.29664,37.97304,7
8a2830950527fff,-122.41867,37.70541,7
8a283094661ffff,-122.50334,37.74650,7
8a2830814b07fff,-122.28443,37.78696,7
8a283092bb9ffff,-122.47598,37.59176,7
8a28308168affff,-122.24701,37.79268,7
8a283092e28ffff,-122.27262,37.53526,7
8a28308c2baffff,-122.28767,38.01682,7
8a2830973257fff,-122.48082,37.71830,7
8a28308ac34ffff,-122.25613,37.86444,7
8a28308f3a67fff,-122.32195,37.91682,7
8a2830bb53a7fff,-122.51874,37.96433,7
8a283095594ffff,-122.47906,37.70568,7
8a283092e2affff,-122.04642,37.33565,7
8a2830955737fff,-122.46572,37.68530,7
8a2830971487fff,-122.46495,37.71628,7
8a2830920577fff,-122.35055,37.56532,7
8a283092e2affff,-122.33101,37.92205,7
8a2830813ae7fff,-122.24993,37.81562,7
8a283092e65ffff,-122.48841,37.66692,7
8a283097485ffff,-122.43386,37.65050,7
8a28308146a7fff,-122.24415,37.74006,7
8a2830828ae7fff,-122.42785,37.77348,7
8a283095cce7fff,-122.50521,37.75203,7
8a28308c231ffff,-122.35161,37.96205,7
8a283082e0d7fff,-122.35782,37.99179,7
8a283092b34ffff,-122.39555,37.65126,7
8a283085dc1ffff,-122.53052,37.88762,7
8a28309aa917fff,-121.78290,37.67007,7
8a2830951397fff,-122.43671,37.71520,7
8a283085dce7fff,-122.45764,37.88580,7
8a283098d237fff,-122.15460,37.69500,7
8a283092a36ffff,-122.48457,37.69919,7
8a2830bb5c87fff,-122.51264,37.87239,7
8a2830973257fff,-122.46072,37.72003,7
8a283082c727fff,-122.41447,37.75274,7
8a283095064ffff,-122.44112,37.72466,7
8a28342dd757fff,-122.39834,37.47645,7
8a2830973967fff,-122.43121,37.70139,7
8a283092a897fff,-122.46459,37.70325,7
8a2830972bb7fff,-122.45375,37.63543,7
8a283097305ffff,-122.45535,37.67513,7
8a283095cc87fff,-122.48971,37.73193,7
8a2830973257fff,-122.47604,37.70231,7
8a28309466affff,-122.50746,37.77911,7
8a283092e8b7fff,-121.38849,38.60658,7
8a28309702dffff,-122.42099,37.70973,7
8a2830952917fff,-122.43359,37.72198,7
8a283098d6e7fff,-122.22803,37.76273,7
8a283092e28ffff,-122.41851,37.79067,7
8a283095b037fff,-122.48952,37.75647,7
8a2830973967fff,-122.45597,37.64585,7
8a2830928c5ffff,-122.41388,37.62894,7
8a283092e86ffff,-122.43711,37.62388,7
8a283092e2affff,-121.27168,37.78598,7
8a283092bbaffff,-122.44811,37.65801,7
8a283097149ffff,-122.44234,37.74164,7
8a283092a897fff,-122.00221,37.55262,7
8a283092e2affff,-122.05151,37.93198,7
8a283098829ffff,-122.22215,37.78794,7
8a28308f5787fff,-122.32949,37.94003,7
8a283092e28ffff,-122.40985,37.78011,7
8a28308118c7fff,-122.29757,37.81372,7
8a28308c26c7fff,-122.34036,37.96637,7
8a28309899b7fff,-122.24272,37.75921,7
8a2830976b6ffff,-122.43135,37.65734,7
8a283092b40ffff,-122.47721,37.67379,7
8a283092e65ffff,-121.95366,38.01010,7
8a2830955a87fff,-122.42122,37.67164,7
8a2830ba6897fff,-122.47956,37.91196,7
8a28309882cffff,-122.21797,37.77723,7
8a283080dda7fff,-122.25690,37.86703,7
8a283092e28ffff,-121.71908,37.93886,7
8a2830920547fff,-122.36599,37.57646,7
8a283092e827fff,-122.34713,37.59089,7
8a283082aa0ffff,-122.47652,37.71544,7
8a283092e2affff,-122.10906,37.39571,7
8a283092a897fff,-122.45867,37.66020,7
8a283098e987fff,-122.17616,37.72881,7
8a2830929577fff,-122.46465,37.64856,7
8a28308f3b2ffff,-122.37332,37.95644,7
8a283092a897fff,-120.86217,37.75257,7
8a283092e28ffff,-122.13358,37.84153,7
8a28308c2467fff,-122.28801,37.97633,7
8a283084ac77fff,-122.54204,37.90757,7
8a283098d237fff,-122.12150,37.70412,7
8a283082c4f7fff,-122.39041,37.72863,7
8a28308c689ffff,-122.35221,37.95185,7
8a2830ba6897fff,-122.55153,37.96633,7
8a283092a897fff,-121.99163,37.43875,7
8a283097485ffff,-122.43135,37.65734,7
8a28308a5d07fff,-122.21868,37.78865,7
8a283092a897fff,-122.33810,37.56091,7
8a28309aa917fff,-122.35779,37.54040,7
8a283095c677fff,-122.48998,37.74335,7
8a283092e2affff,-122.25534,38.02441,7
8a283092e2affff,-122.06264,37.90871,7
8a2830951acffff,-122.41334,37.71306,7
8a2830921507fff,-122.34967,37.57501,7
8a283092c447fff,-122.39838,37.59912,7
8a28308283b7fff,-122.38929,37.77321,7
8a283092a897fff,-120.79196,37.78322,7
8a283092e65ffff,-122.41353,37.78859,7
8a28308a8327fff,-122.25258,37.86362,7
8a28309882cffff,-122.21109,37.79218,7
